job_idx,cv_col,label,score,label_checked,justification,model,generated_at
31,cv_4,MATCH,70,MATCH,"La candidate a une expérience en développement web full stack, notamment en utilisant SAPUI5 et ABAP. Elle a également travaillé sur des projets de développement d'applications Android et de REST API. Cependant, il manque à la candidate une expérience directe en intelligence artificielle et en développement logiciel, ainsi que des compétences en langages de programmation tels que Python, Java, C/C++, JavaScript, TypeScript, Dart, PL/SQL. De plus, la candidate n'a pas de certification en IA ou en développement logiciel, ce qui est un atout pour l'offre d'emploi.",meta/llama-3.1-8b-instruct,2026-05-05T11:59:23.383944
31,cv_5,MATCH,85,MATCH,"Le candidat possède une expérience pertinente dans le domaine de l'intelligence artificielle et du développement logiciel. Il a travaillé comme ingénieur en machine learning chez InstaDeep et a effectué un stage en géométrie de l'apprentissage profond à l'ICube Strasbourg. Il a également une bonne compréhension des méthodologies de développement telles que Scrum et a une expérience avec les outils de versionning tels que Git. Ses compétences techniques, telles que Python, Java, C/C++, JavaScript, TypeScript, Dart, PL/SQL, sont également pertinentes pour l'offre d'emploi. Cependant, il faudrait vérifier les détails de son expérience et de ses compétences pour confirmer la compatibilité.",meta/llama-3.1-8b-instruct,2026-05-05T11:59:27.571753
32,cv_1,NO MATCH,40,NO MATCH,"Le candidat n'a pas l'expérience requise en Java et en développement de logiciels de haute qualité. Il a également peu d'expérience dans la mise en place de pipelines de continuous integration et de continuous deployment, ainsi que dans l'utilisation d'outils de monitoring et de logging. Cependant, il a une bonne compréhension des principes de conception de logiciels et des méthodes de développement agile, ainsi que des compétences en communication et en travail d'équipe.",meta/llama-3.1-8b-instruct,2026-05-05T11:59:28.962279
32,cv_2,MATCH,70,MATCH,"Le candidat a une expérience dans le développement de logiciels, notamment en utilisant des technologies telles que Nestjs, Typeorm, Ngrx store, etc. Il a également une expérience dans la mise en place de pipelines de continuous integration et de continuous deployment, ainsi que dans l'utilisation d'outils de monitoring et de logging. Cependant, il manque d'expérience dans le développement de logiciels en Java, qui est une technologie requise par l'offre d'emploi. De plus, le candidat a une expérience dans le domaine de la business intelligence et de l'analyse de données, ce qui est différent du poste de développement logiciel. Enfin, le candidat a une solide expérience en communication et en travail d'équipe, ce qui est un atout pour le poste.",meta/llama-3.1-8b-instruct,2026-05-05T11:59:36.470555
32,cv_3,MATCH,85,MATCH,"Le candidat, Azza Kouka, possède une expérience significative en tant que Cloud Engineer et Site Reliability Engineer, avec des compétences fortes en Kubernetes, RedHat OpenShift, Infrastructure as Code, CI/CD, Disaster Recovery et observabilité avancée. Ses expériences professionnelles, notamment à Next Step et à la Société Nationale de Distribution des Pétroles AGIL, correspondent aux exigences de l'offre d'emploi. De plus, Azza Kouka a une bonne compréhension des principes de conception de logiciels et des méthodes de développement agile, ainsi que des compétences en communication et en travail d'équipe. Cependant, il n'y a pas de mention explicite de Java dans son CV, ce qui est une compétence requise dans l'offre d'emploi. Cependant, cela ne semble pas être un obstacle majeur, car les compétences de Azza Kouka sont très proches des exigences de l'offre d'emploi.",meta/llama-3.1-8b-instruct,2026-05-05T12:00:17.290436
32,cv_4,MATCH,85,MATCH,"Le candidat a une expérience significative en développement logiciel, notamment en Full-Stack JavaScript & .NET Engineer. Il a travaillé sur des projets variés, notamment un portefeuille de gestion d'investissement pour ODDO BHF et un système CRM pour SUEZ. Il a également développé des outils internes et des composants réutilisables pour accélérer la livraison de projets. Le candidat a également des compétences en React, Angular, Node.js et ASP.NET, qui sont mentionnées dans l'offre d'emploi. Cependant, il n'a pas d'expérience directe en Java, qui est mentionnée dans l'offre d'emploi. Il est possible que le candidat ait des compétences en Java, mais cela n'est pas mentionné dans son CV.",meta/llama-3.1-8b-instruct,2026-05-05T12:00:22.261738
32,cv_5,MATCH,85,MATCH,"Le candidat a une expérience en machine learning et en développement logiciel, ce qui correspond à la description de l'offre d'emploi. Cependant, il manque d'expérience directe en Java et en développement de logiciels, mais il a des compétences en Deep Learning et en DevOps qui pourraient être transférables. De plus, il a des compétences en communication et en travail d'équipe, ce qui est important pour ce poste.",meta/llama-3.1-8b-instruct,2026-05-05T12:00:24.985751
33,cv_1,NO MATCH,20,NO MATCH,"Le candidat n'a pas d'expérience dans l'approvisionnement et les compétences requises pour ce poste, telles que la gestion de projet et la connaissance des ERP, ne sont pas mentionnées dans son CV. De plus, les compétences techniques mentionnées dans le CV (Node.js, Full-Stack Development, Scrum) ne sont pas pertinentes pour ce poste.",meta/llama-3.1-8b-instruct,2026-05-05T12:00:28.559380
33,cv_2,NO MATCH,20,NO MATCH,"Le candidat a une expérience en développement full-stack avec des technologies telles que Java, Quarkus, Vue JS, Angular, Spring Boot, etc. Cependant, il n'a pas d'expérience directe dans l'approvisionnement ou la gestion de projet. De plus, les compétences mentionnées dans le CV ne correspondent pas aux exigences de l'offre d'emploi, telles que la connaissance des ERP, la gestion de projet et les softskills.",meta/llama-3.1-8b-instruct,2026-05-05T12:00:30.784600
33,cv_3,NO MATCH,20,NO MATCH,"Le candidat Mahmoud Daoud a une expérience dans le domaine de l'informatique et des technologies, mais pas dans l'approvisionnement ou la gestion de projet. Ses compétences sont axées sur les technologies cloud et DevOps, ce qui ne correspond pas aux exigences de l'offre d'emploi.",meta/llama-3.1-8b-instruct,2026-05-05T12:00:32.475992
33,cv_4,NO MATCH,20,NO MATCH,"Le candidat a une expérience en ingénierie de l'apprentissage automatique et des données, mais pas en approvisionnement. Il a également des compétences en développement de logiciels et en analyse de données, mais pas en gestion opérationnelle de produits alimentaires. De plus, les outils et les compétences mentionnés dans le CV ne correspondent pas à ceux mentionnés dans l'offre d'emploi.",meta/llama-3.1-8b-instruct,2026-05-05T12:00:36.589566
33,cv_5,NO MATCH,20,NO MATCH,"Le candidat a une formation en ingénierie informatique et des expériences dans le domaine de l'apprentissage automatique, mais pas dans l'approvisionnement. Les compétences mentionnées dans le CV (DevOps, Deep Learning, NestJS) ne correspondent pas aux exigences de l'offre d'emploi (ERP, gestion de projet, softskills). Le candidat a également une expérience dans le domaine de la recherche et de l'enseignement, mais pas dans l'industrie agroalimentaire.",meta/llama-3.1-8b-instruct,2026-05-05T12:00:41.165791
34,cv_1,NO MATCH,40,NO MATCH,"Bien que le CV de Selma Khalifa présente des compétences en développement web et des expériences dans le domaine, il n'est pas directement adapté à l'offre d'emploi en cybersécurité. Le CV ne mentionne pas les compétences en cybersécurité telles que la conception de logiciels de création et de vérification de mot de passe chiffré, la mise en place de réseaux sécurisés à l'aide de Cisco Packet Tracer, etc. Cependant, il est possible que Selma Khalifa ait acquis ces compétences au cours de son expérience professionnelle ou de ses études, mais cela n'est pas mentionné dans son CV.",meta/llama-3.1-8b-instruct,2026-05-05T12:00:43.662111
34,cv_2,NO MATCH,20,NO MATCH,"Le candidat a des compétences en Python, mais pas en Cybersécurité. Il a également des expériences en tant que Machine Learning Engineer, ce qui n'est pas en alignement avec la mission de l'offre d'emploi. De plus, il n'a pas les compétences en Cisco Packet Tracer, Linux, HTML, CSS, PHP, JavaScript et SQL requises pour le poste.",meta/llama-3.1-8b-instruct,2026-05-05T12:00:47.771909
34,cv_3,MATCH,85,MATCH,"La candidate, Salma Tlatli, possède les compétences techniques requises pour le poste, notamment en Python, Visual Studio Code, Linux et Cisco Packet Tracer. Elle a également des expériences en tant que Site Reliability Engineer (SRE) et DevOps, ce qui correspond à la mission de la plateforme. Cependant, il faudrait vérifier si elle a des connaissances en HTML, CSS, PHP, JavaScript et SQL, qui sont mentionnées dans l'offre d'emploi mais pas dans le CV. De plus, il faudrait évaluer ses soft skills, notamment le travail d'équipe, la communication et la résolution de problèmes, qui sont également mentionnées dans l'offre d'emploi.",meta/llama-3.1-8b-instruct,2026-05-05T12:00:53.266630
34,cv_4,MATCH,80,MATCH,"Le candidat possède des compétences techniques en Python, Visual Studio Code, Linux, qui sont mentionnées dans l'offre d'emploi. Cependant, il n'a pas d'expérience directe en cybersécurité, mais il a travaillé sur des projets liés à la sécurité des données et à la confidentialité. Il a également des connaissances en HTML, CSS, PHP, JavaScript et SQL, qui sont utiles pour les projets de cybersécurité. De plus, il a des expériences en développement web et en analyse de données, qui peuvent être transférables à des projets de cybersécurité. Enfin, il a des compétences en communication et en travail d'équipe, qui sont essentielles pour un poste en équipe.",meta/llama-3.1-8b-instruct,2026-05-05T12:01:06.148002
34,cv_5,MATCH,80,MATCH,"Le candidat a une expérience en machine learning et en deep learning, mais pas directement en cybersécurité. Cependant, il a des compétences en Python, Linux et Visual Studio Code, qui sont nécessaires pour le poste. De plus, il a des connaissances en HTML, CSS, PHP, JavaScript et SQL, qui sont utiles pour les projets de cybersécurité. Le candidat a également des expériences en travail d'équipe et en résolution de problèmes, qui sont des soft skills souhaités pour le poste. Cependant, il faudrait vérifier si le candidat est prêt à apprendre et à se dépasser pour réussir dans un domaine nouveau comme la cybersécurité.",meta/llama-3.1-8b-instruct,2026-05-05T12:01:10.495726
